News,Month,Year,label
"liudas parulskis' vanishing trolleybus blends into the urban landscape of vilnius, lithuaniaAnalysis | Some E.U. countries got rid of the draft years ago. Now, they’re thinking about bringing it back.75th anniversary of massacre of Jews in Šeduva, LithuaniaPolish Military Academy Of Land Forces Orders Tactical Engagement Simulation SystemRobert Shiller Unwittingly Helps Write The Obituary Of Economics As A ProfessionNew Russian cargo airline acquires Boeing 747-400F'If I can help, I must': meet the volunteers working with refugeesMerkel Stresses Support for EU-U.S. Trade DealBosnic returns home to launch Swedish futureVC tells German students that Britain is still open for business after Brexit",9.0,2016.0,2
0,10.0,2016.0,2
"2/503rd holds reconnaissance course in LithuaniaEx-NBA player Linas Kleiza helps launch Lithuanian car exchange platform Baltic ArrowGoalball world rankings releasedSky Soldiers close out Silver Arrow exerciseThe United States Is Somehow One Of The Most Empathetic Countries In The WorldThe map of the world by alcohol consumption801 persons were granted Icelandic citizenship in 2015, up by 36% from 2014Gorillaz’s Murdoc weighs in on Oasis/Blur, Beatles/Rolling Stones debate",11.0,2016.0,0
"Lithuania Buys 168 Armored Personnel Carriers From GermanyNews: NATO Allies wrap up exercise Iron Sword 2016 in Lithuania, 20-Nov.-2016Lithuanians are preparing for a 'Russian invasion' in the most extreme way imaginableNATO flexes muscles in Lithuania — with an eye on RussiaLithuania buys German M577 armored vehicles2016 Ford Focus RS Hits the Ski Slope in Lithuania, Goes Winter DriftingCheck Out This Motorcycle Drifting on SnowHonorary Consulate of Austria opens in VilniusCheck out this amazing motorbike drifting on snow",12.0,2016.0,2
U.S. Lending Support to Baltic States Fearing Russia (Published 2017),1.0,2017.0,2
"German Army departs Grafenwoehr to support NATO in LithuaniaAre the Baltic States Really Indefensible?Lithuania wants the ‘Tesla Gigafactory 2’, so they built one in MinecraftMichael Bloomberg on How to Succeed in Business (Published 2017)Ceremony Welcomes New Units to the IPSCEurope is the Official Partner Destination for ITB China 2017Sepsis death: Girl with chicken pox 'may have been saved'Mr. Trump, the Threat From Kaliningrad Is RealAseefa Bhutto Zardari: Like mother, like daughter",2.0,2017.0,2
"Local Lithuanians will celebrate with food and festivityBasketball games from Vilnius to CookstownSweden to reintroduce conscription amid rising Baltic tensionsFL Technics focusing on MRO services in AsiaOlympic great, Arizona resident Olga Korbut auctions off five medalsThe Best Restaurants In Vilnius' Old TownWay of spending more important than larger defense budget - Gen. Hodges",3.0,2017.0,0
"LatviaChampion confirmed in Estonia and LithuaniaEstoniaInside Queenmama Market, Seoul’s Coolest Concept StoreFBI arrest British 'drug lord' in his Lithuanian bolt-holeWhat conspires to make Japanese seem so unhappy?Łazienki Królewskie w Warszawie",4.0,2017.0,2
"News: Poland takes lead of NATO’s Baltic Air Policing, supported by Spain, 02-May.-2017Lane Bryant Was a Jewish Orphan From Lithuania Before She Became a Household NameForeign workers headed back to the beachTemporary employment in the EU - Products Eurostat NewsThis map shows what white Europeans associate with race – and it makes for uncomfortable readingPoland and Spain take over NATO’s Baltic Air PolicingIlyasova: 'Turkey can compete with the bigs'Travis Kelce looks eerily similar to Raptors’ Jonas ValanciunasLatvia has lowest support for EU among Baltics / Article",5.0,2017.0,2
"The Mummies’ Medical Secrets? They’re Perfectly Preserved (Published 2017)Music festivals with less alcohol? Lithuania leads the wayWidow of Lithuania’s Former Prime Minister Investigated Over Florida PropertiesHeavy-drinking Lithuania bans alcohol ads, raises minimum ageUnusual Children’s Day celebration in Lithuania: children swarm legislative chambersAmong Lithuania’s Jews, fight for communal control takes a nasty ethnic turnLithuanian Seimas passed restrictions aimed at alcohol consumption10-Month-Old Named Lithuania’s Fastest BabyLithuania's consul general recalled from Almaty after reports of visa fraudLithuanian Special Operation Forces",6.0,2017.0,1
"Digging up the past in SiberiaPaul George trade: 5 things to know about new Pacer Domantas SabonisTop 10 Interesting Facts About the U-19 Basketball World CupJapan earn first tournament win since 1999Scotland's Premiership better than England's Championship, says Peterhead's Simon FerryCroatian President to meet President Trump in WarsawEgypt Defeats Puerto Rico in Its First 2017 U19 Basketball World Cup Match",7.0,2017.0,2
"Hooters Opens First-Ever Location in LithuaniaRussian Military Jets and Warplanes Alarm Latvia, Estonia and Finland as Europe Prepares for Potential AttackThe gay kiss that could change a city in LithuaniaUS in THREAT to PUTIN: Warplanes to double in Lithuania to ward off Russian threatSibling Holocaust survivor descendants discover 500 long lost relativesFears Rise With Bump in Russia Troops on NATO BorderPence Endorses The Really Bad Idea Of Bringing Georgia Into NATOLidl Lithuania posts EUR 166 mln in revenue in 2016Greece's National Women's Deaf Team Wins Gold At DeaflympicsIreland's Casey and Cremen Progress at World Junior Rowing",8.0,2017.0,0
"Ethiopian refugee shares her passion for dresses with Lithuanian womenLithuania too much inside for Israel, grab first winSeriously, Billy Joel: The Yellow Stars Have Got To Go.LITHUANIA – INTERNATIONAL TRAINING COURSE “OLYMPISM FOR VALUES EDUCATION” DEADLINE COMING SOONLithuania 0-3 Scotland: Gordon Strachan's side breath new life into World Cup campaignWatch Robertson's stunning goal in Scotland winScotland keep World Cup bid alive with impressive win in LithuaniaBirth of child sends Motiejunas on whirlwind trip of emotionsScotland beat LithuaniaScotland stars Scott Brown and Matt Phillips get 9 out of 10 for star roles in sensational win over...",9.0,2017.0,0
"Antitrust: Commission fines Lithuanian Railways €28 million for hindering competition on rail freight marketEngland news conference: World Cup qualifying, Slovenia, LithuaniaLithuanian Railways fined €28m for closing line to obstruct competitionSorokin becomes the first Lithuanian to win the SpartathlonLuminor Bank launches operations in the BalticsChristofer FjellnerLiberals end coalition with Homeland Union in Vilnius councilRyan Bertrand: England’s work isn’t finished yetRyan Bertrand: England’s work isn’t finished yet",10.0,2017.0,1
"German 'wolf children': the forgotten orphans of WWIIBird’s Eye Views from Aerial Photographer Karolis Janulis, Lithuania7 in 10 people in the EU live in a dwelling they ownCouncil may offer Lithuanian lessons for Fenland residents""Russian propaganda"" worries EU member statesThinking about a grad trip? Here’s what Hong Kong travel blogger HakCek learned while trekking…Algis Tomas Geniusas in VilniusDire warning that Brexit will leave Cornwall without farm and tourism industry staff",11.0,2017.0,2
"Lithuania steps up efforts for the forcibly displaced in 201710 Christmas Traditions That Every Lithuanian Can Relate ToNumavicius remains Lithuania's wealthiest person - magazineBig show in the SHAPE International Basketball TournamentA native son: Cyril Wecht’s first home – and his roots – are in BobtownWayne teacher Ernesto Diaz studies the Holocaust in eastern EuropeBelarus and the EU : a troubled relationship – Le TaurillonSanta Pakenyte JudokaNow that really is a Christmas tree! Festive spectacular features 70,000 bulbs and 900 toys",12.0,2017.0,2
"Dr. Vainutis Vaitkevicius, architect of cancer treatment in Detroit, dies at 90Liudas Mockūnas Leads Lithuanian Charge At Vilnius' Mother Of All Jazz Fest (Mama Jazz Report Pt.1)2018 Goalball Worlds: 5 things to knowLaVar Ball Created the NBA (According to Google)Herman Kaplan Obituary (1925 - 2018) - Nashville, TN - The TennesseanMeet the influencer: Katya of East London Mornings shares the best spots to Instagram in LondonWilliam Shatner Visits Parents’ Lithuania on ‘Better Late Than Never’",1.0,2018.0,2
"Remarks by NED President Carl Gershman at the Conference on “Ideas for Lithuania’s Future”Yes, Lithuania just might be the mid-sized innovation cluster you’ve been looking forSources: Lithuanian club to exercise options for LaMelo, LiAngelo Ball for remainder of seasonCPT publishes report on LithuaniaEurovision 2024 Lithuania: Monika Marija replaces Erica Jennings in Eurovizija 2018Human rights court backs Lithuanian fashion designer’s ‘offensive’ Jesus ad campaignLithuanian club FK Panevezys sign former QPR trainee Barkley Miguel-Panzo.. but appear to have been duped...Lithuanian mural artist Zacharevic claims barred from entry - report",2.0,2018.0,1
"Zalgiris Kaunas beats FC Barcelona Lassa 90-74 in Euroleague - Xinhua | English.news.cnPilots are flying 17 hours per month, but it’s still not enough, Air Force secretary saysVictorian technology for Lithuania’s Rheinmetall 8x8 Boxer ICV/IFVsFreezing temperatures kill dozens across EuropeThe Ball family China trouble all started with declined credit cardKaliningrad: a sea link on New Silk RoadMoldova beats Lithuania in friendly matchMulti-sensorial art project brings together 16 artists",3.0,2018.0,2
"Baltic Trainspotting: Railways and NATO’s Logistics Problem in Northeastern EuropeGoogle Maps: THIS eerie sight has been spotted in Lithuania - can you tell what it is?Europe is Moving Away from Organized ReligionBaltic presidents to meet with U.S. President Donald Trump on Tuesday‘Ball in the Family’: LaMelo Ball confronts Kyle Kuzma in Troll WarsCJP hears Lithuanian woman's plea, orders meeting with daughters",4.0,2018.0,2
"Ex-teammate: LaMelo Ball was 'lazy' and 'arrogant'Meet the Lithuanian jewellery brand exhibiting at this year’s Superfine NYCThese are the European countries where young people are least religiousKaliningrad’s island of misfortunes — a Russian offensive from KaliningradGet To Know: Sergej MaslobojevLaMelo Ball was 'lazy' and 'arrogant' in Lithuania, according to former Vytautas teammateEmirates flight attendant is setting Instagram alight with lifestylePremier Capital, owner of McDonald's franchise in Romania, exceeds EUR 260 mln in turnover in 2017Lithuanian tourist Liga Skromene to be cremated tomorrow, Kerala CM meets kinThor in title frame as world's strongest men take on herculean tasks with a Pinoy twist",5.0,2018.0,1
"2d Cavalry Regiment Departs for Saber Strike 182018 AABS conference at Stanford University: three days filled with Baltic studiesSpain end Germany hoodooNuggets GM Arturas Karnisovas’s most memorable journeyRefugees, IDPs and people on the movePaulinho Bezerra Recognises that it was about to to leave the footballLithuanian troops leaving for UN-led stability operation MINUSMA in MaliRomania among EU countries with the fewest children raised by a single parent (Eurostat)Why was Milton Keynes born Dele Alli booed by Nigeria fans at Wembley today?Following the traces of European Business Number scam",6.0,2018.0,2
"Lithuanians seek identity in their pagan roots - Art & CultureJewish woman becomes mayor of Mexico CitySanta Rosa crash survivor aims to inspire, sharing story of triumph over adversityHow Georgian restaurant operates in second largest city of Lithuania - KaunasEcumenical Patriarch: Constantinople never recognized Moscow's church authority over UkraineLithuanian Seimas lowers threshold for dual citizenship referendum",7.0,2018.0,2
"Daughter of a Lithuanian refugee revisits the past to shed light on the presentBrockton Lithuanians celebrate anniversary, honor nunCollege basketball: Four-year FGCU starting guard Christian Terrell heading to LithuaniaNATO State Fears Russian Taxi App May Snoop on Users13-nation military exercise Noble Partner begins in Georgia - Xinhua | English.news.cnAfter Lakers workout, LiAngelo Ball says Lithuania prepared him for NBASchmitz Cargobull Baltic launches €27M investment projectSpy Who Dumped Me: 'Best friends' action comedy is really an out-of-control one-woman showSix things you should know when freezing foods",8.0,2018.0,2
Warsaw-Vilnius Relations as a Common Matter: the Polish Ethnic Minority in LithuaniaBlind football introduced in Baltic region10 reasons why we love Lithuania at the Eurovision Song Contest‘Hotel Transylvania 3’ Now Sony’s Biggest Animated Pic WW; Franchise Tops $1.3BThird World Nomad Games 2018 opened in KyrgyzstanBloomberg does crash course video on what makes S'pore's public housing work,9.0,2018.0,2
"LaMelo Ball Sparks Brawl In JBA Game In LithuaniaVideo: LaMelo Ball Sparks Brawl During Tour Match in Lithuania, Gets EjectedLithuania’s Hill of Crosses Is Delightfully CreepyLaMelo Ball sparks brawl in game in LithuaniaLaMelo Ball gets ejected after sparking brawl in LithuaniaLatvia, Lithuania to sign agreement on cooperation in emergency medicineVideo: LaMelo Ball Ejected for Slapping Opponent in Face During JBA FightLaMelo Ball Ejected for Fighting During Junior Basketball Association Game in LithuaniaFerrero says Kinder chocolate’s soapy taste might occur in final delivery chainLaMelo Ball Ejected From Basketball Game In Lithuanian League After Starting All-Out Brawl [VIDEO]Baltic ferry fire: ‘Explosion’ sparks ferry fire near Kaliningrad – HUNDREDS strandedLaMelo Ball got ejected for slapping a Lithuanian player during a JBA gameLaMelo Ball Slaps Opponent, Gets Ejected from JBA GameFerry With 335 On Board Catches Fire In Baltic SeaLithuania's Arginta Engineering buying companies in Lithuania, FinlandVideo: LaMelo Ball Just Got Into A Fist Fight During A Game, Slapped His Opponent In The Face",10.0,2018.0,1
Female traffic lights mark century of women's vote in LithuaniaThe evolution of Jonas Valanciunas: 'I feel like I’m where I’m supposed to be'Driver runs over Lithuanian woman in PaphosThese Are the 25 Most Powerful Militaries in EuropeNenad Canak signed with LietkabelisSouth Korean Broadcasters Change the Way They Cover North KoreaMoa Iwano visits U.S. to improve jumpsEstonia falls four places in the World Bank Doing Business indexRockstar Energy Husqvarna Factory Racing Signs Arminas JasikonisVilnius Installs Female Pedestrian Lights to Mark the Centenary of Women’s Suffrage in Lithuania,11.0,2018.0,2
"LaMelo Ball Shines in Spire Institute's Win vs. Vermilion High SchoolUEFA EURO 2020 qualifying drawPHOTO GALLERY! National Day Parade: 4,000 servicemen to parade under the Arch of TriumphEuro 2020 draw LIVE: England, France, Germany & Spain discover qualification group opponents",12.0,2018.0,2
Lithuania Lures FintechsNews - U.S. SOF develop multinational Advance Combat Leaders Course with Allied nationsLithuanian Ermi Group acquires 100 per cent of Ermitažas5 European startups taking the stress out of event planningYIT merges companiesWatch: 'Wonderful Losers: A Different World' featuring Svein Tuft and other inspiring gregariosRemembering the Holocaust in [i]Ghetto[/i]Latvia second in Europe on booze spending / Article,1.0,2019.0,2
"Lithuania rejects Israeli request for remains of Vilna GaonRuta Sepetys’ novel shares story of Lithuanian family split up by Stalin in World War IIHow the Baltic states resist RussiaBelarus eyes revenge at Lithuanian mascot battle with Minsk 2019 talisman LesikClosed Polish abattoir sent meat to 13 EU countriesJonas MekasLithuania: Monika Marija wins the final heat of Eurovizijos atranka 2019 with ""Light On""Arvydas Sabonis dominated the stage of FIBA Intercontinental Cup 33 years agoCybertech 2019: Israel’s Largest Event Breaks New Records",2.0,2019.0,2
"The look of Lithuania - Israel CultureRapsys, Majchrzak Hit Olympic B Cuts In LithuaniaLithuania's Supreme Court apologizes for ""lost trust in justice""Aerial drones to map Jewish cemeteries in preservation effortsA Journey Behind Locked DoorsTalking with Hal Linden about JNF, 'The Samuel Project' and lifeAmirkabir University to host AUTCUP 2019 contestUS offers $1 million reward for Osama bin Laden's son HamzaAmbassador Katende presents credentials to Argentina President",3.0,2019.0,2
"Lithuanian man has Boeing 737 all to himself on flight to ItalyPolish chief of defense arrives in LithuaniaLondon-based Artificial Intelligence Provider Invests in Lithuanian Data DogLithuanian man flies alone on commercial plane to ItalyLucky passenger gets ENTIRE 188-seater Boeing 737 to himself for flight from Lithuania to ItalyLithuania ratifies Latvia pact on providing medical assistance in border regionsLithuania: Final Version of ""Run with the Lions"" ReleasedTroops from 12 countries to take part in special force exercise in Lithuania",4.0,2019.0,2
"Jewish students to protest against Jonas Noreika in front of Lithuanian consulate in New YorkLithuanian Railways transforms freight division into LG CargoLOT Polish Airlines Launches Flights Between Vilnius And London CityA love that can’t be caged: “Run with the Lions” is a call to let your feelings outRomanian students win gold, silver medals at Chemistry Olympiad in RussiaHolocaust victims commemorated in VilniusFifteen years of Poland's membership in the EULong-range flights to Madagascar launched from Vilnius AirportPoll results: Victor Crone’s “Storm” is your favourite Baltic entry for 2019Malta with the second-highest early school leavers in the EU",5.0,2019.0,2
Lift those knees: Babies crawl to the Lithuanian finish line‘Alpacamania’ is sweeping LithuaniaHouseholds with children in the EU - Products Eurostat NewsNew study: Baltic populations divided not only along ethnic linesLack of ideas? 14 unique experiences for summerLithuanian schools in US help ‘retain identity’ among diaspora’s childrenFears after Estonian alcohol excise cut: Finance Minister does not see threat,6.0,2019.0,2
"Karlovy Vary Review: ‘Nova Lituania’Lithuanian Parliament rejects recognition of RomuvaWINNER OF PHOTO CONTEST “ATHLETES IN ACTION” IS THE NOC OF LITHUANIALithuania facilitates invitation procedures for foreignersBaltik Vairas Changed OwnershipRound of 16 set: Canada v United States re-match not possible until FinalHMS Albion honour WW1 British soldiers in LithuaniaVilnius marks 450th anniversary of Polish-Lithuanian CommonwealthPEEKABOO. POLISH, LITHUANIAN AND UKRAINIAN CHILDREN’S BOOK ILLUSTRATIONS",7.0,2019.0,2
"Rubio and Willy Hernangomez led Spain over LithuaniaTrump nominates openly gay man to be ambassador to LithuaniaLithuania's Rapšys among three FINA World Cup record breakers on day one in TokyoUltrashort-Pulse Laser Could Solve Dilemma of Nuclear Waste Disposal | Tech Pulse | Oct 2019Lithuania already spends significant sums to alleviate poverty, finance minister saysGeorgia set to host future champions at Women’s 17 EHF ChampionshipSmart car driver pulled over as vehicle was so full of household objects they couldn't reach pedalsLithuanian to sue Gorbachev for Soviet crackdown in VilniusChapel atop Soviet-built airstrip marks Jesus and Virgin Mary sightings",8.0,2019.0,2
"Lithuania Receives the U.S. Approval to Purchase Hundreds of JLTV Armoured VehiclesLithuania showcases power in feast over SenegalLithuania: Chinese Diplomats Interfered at Pro-Hong Kong ProtestHotel PACAICorum continues its expansion in the Baltics by acquiring one of the DEPO store buildings in VilniusLithuania hands note to China over incident during Hong Kong support rally in VilniusNurse loves JV, but will 'try to kick his ass' in Canada-Lithuania gameSeptember sees full calendar of Olympic Solidarity and H@S coursesClimate change could make Lithuania a winemaking countryCapital of rock 'n' roll: sculpture of Leonard Cohen unveiled in Vilnius",9.0,2019.0,2
"You Tube Gold: Sarunas Marciulionis, An All Time Great From LithuaniaLithuania mulls changing prostitution law: help the sex worker, punish the clientLithuania wants to be transit hub between Central Asia and EUVice president of reverse vending machines producer: Lithuania is biggest recent success storyLithuanian President Gitanas Nauseda debated Russian aggression in Ukraine and Georgia at the UNHollister Incorporated Opens a New Manufacturing Facility in KaunasLithuania aims to host Tokyo Olympics basketball qualifiersVilnius Focuses on Sustainable Tourism During World Tourism DayCatholic priest father Pich from Spain: Lithuanians are travel-mindedUS medical equipment manufacturer Hollister opens plant in Kaunas",10.0,2019.0,2
"Lithuanian parish rededicates local 'hill of crosses'. Published Nov. 1 2019. Local.Explained: why Lithuanians do not celebrate HalloweenLithuanian respect for lost loved ones results in tons of cemetery candle wasteWhat do we know about the pivotal family of the Grand Duchy of Lithuania?US institute recommends two-year conscription for the Baltic statesAdolf Hitler mask: Czech police probe shop in PragueAlice Scott Obituary (1923 - 2019) - Culver City, CA - Kenosha NewsGlowing environmental impacts of Lithuania's All Soul's Day",11.0,2019.0,2
"Lithuania responds to ECHR case on alleged CIA prisonLighting of Vilnius' Christmas tree kicks off holiday season celebrations - Xinhua | English.news.cnWhy fintechs are flocking to Lithuania; Pixpay and the digital natives; RBS launches BóMoscow native laces up to skate in LaHaye Ice CenterTwo Lithuanian marathons amongst top ten best marathons in the worldChess Queen-like Christmas Tree Lit Up in VilniusAlstom Network UK fined £16.4m after Tunisia tram deal corruption probeSupport for euro grows in Lithuania, but remains lowest in eurozoneBattle for the best Christmas tree in Lithuania – in photos",12.0,2019.0,1
"Poland takes over Baltic Air Policing in Estonia, Belgium continues to lead from LithuaniaSoldier-athletes attend All-Army Hockey camp at Fort DrumHow much are households spending on eating-out? - Products Eurostat NewsOn church in politics, homosexuality and refugees – interview with apostolic nuncio in LithuaniaFifty dead in Philippines after PhanfoneMurray is all in for Canada: ''Going to the Olympics would be a dream come true''Lithuanian club adopts Swim England's Learn to Swim ProgrammeForeign student in Vilnius: I feel much safer here in public transport than in my countrySurvey: Average Estonian household has six months' worth in savingsEU's Croatian presidency vows support over Mobility Package",1.0,2020.0,2
"Most of the world has yet to embrace co-determinationCoin of the Year Goes to LatviaThe Belarusian defense industry consistently reduces dependence on the Russian marketREMINDER: Travelling to France, Spain? You’ll now pay additional €20 for Schengen visa",2.0,2020.0,0
First snowless winter recorded in LithuaniaIgnalina decommissioning reaches new milestoneDominican brothers use ultramodern means to teach order’s ancient musicCourt: Mindaugas and Gintaras Marcinkevičius must deny publicly some statements about NumavičiusČateks wins combat contract with help of Cordura NycoLRT FACTS. Russian plane under US sanctions arrived in Vilnius. Why?Lithuanian lag given ultimatum by judge told to leave Ireland or face seven years in jail after caught...Azerbaijan boosts export potential in 2019Betting Odds: Iceland Now Favourite to Win Eurovision 2020,3.0,2020.0,0
"President of Lithuania’s Jewish community Faina Kukliansky: “This is a time that demands everything from us”U.S. Army intelligence-gathering aircraft spotted near Russian borderSelf-Proclaimed Republic in Capital of Lithuania Celebrates its Independence on April Fool’s DayState research centre wins case over Noreika Holocaust reportAvion Express enters the cargo transportation marketDisinformers take advantage of COVID-19 crisisŽygimantas Pavilionis. A bad workman always blames… BrusselsMost artists chosen by National Finals in 2020 are not getting a pass to Eurovision 2021Covid-19: 60 non-flying planes find refuge at Lithuanian airportsWithout state support, it’s lights out for Vilnius nightlife – opinion",4.0,2020.0,2
Lithuania’s “Iceland Moment” for TaiwanRAF Typhoons begin NATO Air Policing mission in LithuaniaBizzarri-Rodriguez on its design for Jonas Mekas’ monumental project before his deathShort stories of Lithuanian art. Vincas Kisarauskas – videoAirport turned movie theater for cars in Lithuania during Covid-19 outbreakA nest as a semantic and structural system. Nest Villa by Arches“Siberian Haiku”Elecnor-Abengoa consortium is awarded electrification of Vilnius-Klaipeda line in LithuaniaPoland as the largest hauler in the EU road transportSerbia blows out Albania in Durres – Basketball federation Serbia,5.0,2020.0,0
"Lithuanian babies crawl to glory despite lockdownChina's cooperation with Russia and Belarus a 'risk factor' for LithuaniaLithuania-based Ondato attracts €450K for its KYC solutionsNATO’s BALTOPS 2020 to Kick Off Next WeekVilnius: Lithuania's national stadium dead again'Complex' fake news attack targets US troops in BalticsRandall Kulunis Obituary (1954 - 2020) - Worcester, MA - Worcester Telegram & GazetteBaltrenas: we can help healthcare to develop medical intelligenceWhy fighting domestic violence is still contentious in Central and Eastern Europe?Couple Moves To Thai Island, Adopts 15 Strays After Losing Their Beloved 10 Y.O. Doggo",6.0,2020.0,2
"Attorney General Becerra Announces $7 Million Settlement Against Lithuanian Assistance Foundation for Illegal Self-Dealing TransactionsNews - Pa. Guard welcomes Lithuanian partners in preparation for platoon exchangeThe self-titled ""G-spot of Europe"": Lithuania’s startup ecosystem at a glanceEU moves to tackle Baltic Sea pollutionMalsena to become the first producer of durum wheat pasta in LithuaniaBarcelona hires Lithuanian basketball legend JasikeviciusAn immersive exhibition by Saskia Boddeke and Peter Greenaway is opened in VilniusRAF Typhoons intercept Russian refueling plane over BalticPopular Lithuanian restaurant chain in massive tax dodging case",7.0,2020.0,2
"Japan bails out Lithuania museum honoring Japanese diplomat and Holocaust heroPoland, Lithuania and Ukraine create Lublin Triangle to counter Russian aggression and expand EuropePowerful Russian Oscar-II submarine sails north outside NorwayRoyal Air Force fighter jets intercept Russian military aircraftHonorary consulate of Armenia opens in Vilnius (PHOTOS)""Ignitis"" should locate in Laisvės prospect, near ""Litexpo""",8.0,2020.0,2
"Lithuania to deport activist against glorification of alleged Holocaust culpritsNew England Revolution goalkeeper Matt Turner explains his Lithuanian passport and European aspirationsHow The Grateful Dead helped Lithuania win a bronze medal in Olympic BasketballTeam Lossie completes NATO Baltic Air Policing mission in LithuaniaLithuanian soldiers train with Grom MANPADsRETAL Lithuania predicts stable 2020Klaipėda port should diversify in view of Lukashenko's threats, economist saysLOT Polish Returns To London City Airport From VilniusLithuanian Armed Forces to Field the Heckler & Koch SFP9",9.0,2020.0,0
"EBRD acquires minority stake in Lithuania’s Ignitis GroupLithuanian and Polish teams race VO65s in the BalticPISMLithuania bans smoking in balconies5th Anniversary of the Lithuanian-Polish-Ukrainian BrigadeConstruction of Lithuania’s Science Island beginsAkinfenwa: If I could overcome racism in Lithuania, I could overcome anythingLithuanian parliament bans smoking in balconiesRevolut moving Irish accounts to Lithuania due to BrexitLithuanian police say they won't go after people smoking in their balconiesFrom Lithuania to Ligue 1, Moffi says: ‘Don't fear to dream - I'm an example that anything is possible’",10.0,2020.0,2
"How Catholics around the world see same-sex marriage, homosexualityJump for freedom: The stranger-than-fiction tale of Lithuanian defector Simas KudirkaLithuania marks All Saints' Day with a public holidayReport finds too bad chemicals in bottom of Baltic Sea and Curonian LagoonFutsal national team safe against LithuaniaRegulator approves methodology that will prevent Astravyets power from entering LatviaFormer Rangers football player, Zaliukas, diesAs Belarus strikes, some miners already had to find refuge in LithuaniaMarius Zaliukas: Former Hearts, Rangers and Leeds United defender dies aged 36Futsal selection of Montenegro will play the first match tomorrow in Podgorica, the second leg in Lithuania",11.0,2020.0,2
"Lithuania country profile - SDGs and the environmentLithuania watchdog won’t bark at BitePatriarchal stereotypes dominate Lithuania media and politics – reportLithuania’s best Christmas trees – in photosStartup plans to reform Lithuanian healthcare systemWoman who kept slave in cupboard under stairs to be reunited with daughterRussia to deploy new division in Kaliningrad on Lithuania’s doorstepWhy is Lithuania seeking to put EU's cyberwar experts in Vilnius TV tower?OBCDN delivers DJ set for Antidote Community in Kaunas, Lithuania",12.0,2020.0,2
Lithuania orders destruction of eggs contaminated by SalmonellaBelarusian opposition representative: sanatorium in Lithuania is part of corrupt systemRuvimbo Mucherera: Zimbabwean forward joins KuPS in FinlandMum who dropped 10 stone after gastric bypass surgery reveals fears she would eat herself to deathMO museum in Vilnius creates outdoor installation to inspire citizens10 Things You Didn’t Know about Vyto Ruginis,1.0,2021.0,2
"Fish Tales – Episode 6: Alvidas and Viktoras from LithuaniaLithuania, an Exchange first in Baltic StatesSumUp acquires Lithuanian mobile banking platform PaysolutLithuania somewhat eases lockdown restrictions with opening ski slopesEurovision 2021 odds: Lithuania returns to the top spot as French surge recedesLithuania: The Roop Breaks Lithuanian Streaming Records and Launches TikTok ChallengeSwedbank to unite Baltic branches under a new holding company in LatviaQuestions asked about Chinese firm Nuctech’s role in border controls: FD🇱🇹 Lithuania: Voldemars Petersons To Change Version Of “Never Fall For You Again”?Estonian hitman Imre Arakas jailed for role in Kinahan cartel murder plot to bid to halt extradition to...",2.0,2021.0,2
"Lithuanian president on tensions over Istanbul Convention: 'public inquisition has formed'‘Game of thrones’ between president and government: who should represent Lithuania in Brussels?Victorija Cmilyte: Grandmaster and PoliticianSkuodis: Lithuania supports Poland’s objective to include the Via Carpathia route in the Trans-European Transport NetworkLithuania to start supplying LNG to Poland next yearMajor bakery to close Rīga production center / ArticleNBA All-Star Game 2021: Every International player named an NBA All-Star since 2000Toyota Hilux With Lexus V8 Engine Is Dakar Ready, Costs a Small FortuneWho spreads vaccine lies in the Baltics?",3.0,2021.0,2
"ECB Governing Council Gets New Youngest Member From LithuaniaLithuania puts off deepwater port project eyed by China ‘for at least a decade’Activist turns anti-Nazi act into commodified digital artThe Stats Behind Ciro Immobile’s Performance for Italy Against LithuaniaPhoto – Inter’s Alessandro Bastoni Congratulates Italy Teammates After Lithuania Win: “Well Done!”Rating Agency Moody’s Shows Confidence in the New Government – After Six Years It Upgrades Lithuania’s Long-Term Credit Rating, While Standard & Poor’s − Affirms the Tenable A+Moment police find suspected Lithuanian murder victim ALIVE in woods five years after he vanishedItaly Player Ratings vs Lithuania: 7/10 for Sensi, Locatelli; Ineffective El Shaarawy, Pellegrini get 5Italian National Team Manager Roberto Mancini Discusses Ciro Immobile’s Performance Against Lithuania",4.0,2021.0,0
"Lithuania back in the big timeCross Country Cup: open-door race in LithuaniaPeople enjoy cherry blossoms at park in Vilnius, LithuaniaWeek in Lithuania: School year extended into June, trains to connect Vilnius with Riga and Warsaw, need to cut CO2 emissionsMeet Detroit Pistons' mystery man, Deividas Sirvydis. Here are his goals“Miss Lithuania” is a first-time professional dancer on “Let’s Dance” 2021Lithuanian Dream Podcast: what was the KGB and why was it so feared?Poll results: Lithuania’s The Roop are your favourite Baltic act at Eurovision 2021Reigning champions Slovenia to face Lithuania in EuroBasket 2022 group stageCameroonian Collette chose Vilnius for her studies: go-getters always have a way outForgotten evil? Jonas Mekas and the trauma of the Holocaust – opinionEHF EURO 2022: Switzerland and Romania OUT, Lithuania, Montenegro, Austria, Bosnia and Herzegovina IN!Miss Lithuania Patricija Belousova",5.0,2021.0,2
